aadhaar_number,name,dob,gender,care_of,address,phone_number,photo_url
310616727733,Lopa Gill,01-08-1993,F,Hitesh Sandal,"798, Bahl Ganj, Thoothukudi 209654",+919174119218,https://mock-kyc-bucket.s3.ap-south-1.amazonaws.com/photos/310616727733.jpg
422125886316,Vedika Bava,08-01-1963,F,Jason Chhabra,"74/87, Goyal Road, Junagadh-246381",04967256285,https://mock-kyc-bucket.s3.ap-south-1.amazonaws.com/photos/422125886316.jpg
804092477707,Lekha Walia,09-07-1979,F,Champak Barad,"474, Saran Ganj, Sangli-Miraj & Kupwad-320187",+918732830727,https://mock-kyc-bucket.s3.ap-south-1.amazonaws.com/photos/804092477707.jpg
711631632287,Advaith Tailor,10-07-1995,M,Benjamin Rama,"H.No. 340, Rajagopal Zila, Shahjahanpur-457365",04823141528,https://mock-kyc-bucket.s3.ap-south-1.amazonaws.com/photos/711631632287.jpg
520248424754,Charan Shanker,20-01-1981,M,Atharv Mukhopadhyay,"98/36, Bera Ganj, Rohtak-811899",00625245005,https://mock-kyc-bucket.s3.ap-south-1.amazonaws.com/photos/520248424754.jpg
568866127381,Tripti Sangha,03-03-1970,F,Rudra Divan,"H.No. 63, Basu Nagar, Udupi-568918",1105339831,https://mock-kyc-bucket.s3.ap-south-1.amazonaws.com/photos/568866127381.jpg
218867356883,Anika Tripathi,06-08-1988,F,Wazir Lala,"36/19, Keer Street, Gandhinagar 155587",+912094729108,https://mock-kyc-bucket.s3.ap-south-1.amazonaws.com/photos/218867356883.jpg
970082187408,Vansha Loyal,21-02-1986,F,Wridesh Nagy,"H.No. 90, Lall, Raebareli-747769",6053993926,https://mock-kyc-bucket.s3.ap-south-1.amazonaws.com/photos/970082187408.jpg
506690261445,Yuvraj Pall,30-10-1974,M,Aarav Lad,"273, Badami Path, Tirunelveli-275823",6900563091,https://mock-kyc-bucket.s3.ap-south-1.amazonaws.com/photos/506690261445.jpg
265322976240,Bishakha Shetty,24-04-1968,F,Ekapad Panchal,"45/471, Garg Chowk, Barasat 007636",+912971945508,https://mock-kyc-bucket.s3.ap-south-1.amazonaws.com/photos/265322976240.jpg
591797428700,Yoshita Mane,24-08-1973,F,Fitan Loke,"54/20, Arya Street, Raurkela Industrial Township 034608",03514401030,https://mock-kyc-bucket.s3.ap-south-1.amazonaws.com/photos/591797428700.jpg
167140891176,Falak Singh,02-04-1974,F,Henry Suri,"749, Srivastava Road, Kolhapur-441196",2604088935,https://mock-kyc-bucket.s3.ap-south-1.amazonaws.com/photos/167140891176.jpg
293934053416,Lila Behl,08-08-1977,F,Laksh Deep,"720, Badami Ganj, Jamalpur-861007",+917818708783,https://mock-kyc-bucket.s3.ap-south-1.amazonaws.com/photos/293934053416.jpg
923453973710,Hritik Yadav,11-12-1972,M,Dhruv Hora,"99/36, Kakar, Ratlam 620051",+919778243727,https://mock-kyc-bucket.s3.ap-south-1.amazonaws.com/photos/923453973710.jpg
206617934837,Siddharth Dave,16-07-2005,M,Samarth Sood,"H.No. 73, Gade Nagar, Gulbarga 688384",+914311687988,https://mock-kyc-bucket.s3.ap-south-1.amazonaws.com/photos/206617934837.jpg
774722794083,Rachita Basu,24-12-2001,F,Shaurya Lall,"H.No. 96, Nadig Marg, Guwahati 391770",1903937281,https://mock-kyc-bucket.s3.ap-south-1.amazonaws.com/photos/774722794083.jpg
334348499860,Alka Kade,16-12-2006,F,Avi Wali,"97/372, Cherian Chowk, Howrah-637516",02876932643,https://mock-kyc-bucket.s3.ap-south-1.amazonaws.com/photos/334348499860.jpg
726940835152,Ekbal Rege,21-07-1966,M,Dalbir Bail,"96/683, Sur, Jodhpur 137420",08004715190,https://mock-kyc-bucket.s3.ap-south-1.amazonaws.com/photos/726940835152.jpg
376754102721,Balvan Bhardwaj,13-10-1990,M,Victor Raval,"031, Edwin Zila, Jamnagar 679387",+916111760503,https://mock-kyc-bucket.s3.ap-south-1.amazonaws.com/photos/376754102721.jpg
312744802359,Alka Khalsa,18-12-1996,F,Kalpit Sandhu,"36/56, Patil Marg, Narasaraopet-033873",1687259278,https://mock-kyc-bucket.s3.ap-south-1.amazonaws.com/photos/312744802359.jpg
299017364735,Chanchal Bahl,15-09-1983,F,Simon Khalsa,"H.No. 52, Yogi Path, Kottayam-635272",4758933257,https://mock-kyc-bucket.s3.ap-south-1.amazonaws.com/photos/299017364735.jpg
804194834013,Ekalinga Basu,27-02-1965,M,Falan Kohli,"10/063, Bhatnagar Zila, Gandhinagar-028567",1786970090,https://mock-kyc-bucket.s3.ap-south-1.amazonaws.com/photos/804194834013.jpg
357299315888,Gaurangi Master,08-11-1982,F,Hemang Loke,"457, Kulkarni Road, Saharsa 535792",06393208766,https://mock-kyc-bucket.s3.ap-south-1.amazonaws.com/photos/357299315888.jpg
585289504383,Wriddhish Sha,10-06-1984,M,Amol Nath,"840, Varkey Road, Ichalkaranji 780028",+915405379710,https://mock-kyc-bucket.s3.ap-south-1.amazonaws.com/photos/585289504383.jpg
580878421056,Chasmum Borde,30-10-1973,F,Onkar Sridhar,"23/204, Pillay, Hazaribagh 265731",+915240918994,https://mock-kyc-bucket.s3.ap-south-1.amazonaws.com/photos/580878421056.jpg
449922382342,Yashodhara Nagi,05-08-1993,F,Ranbir Deol,"86, Tailor Chowk, Deoghar-835379",08939959612,https://mock-kyc-bucket.s3.ap-south-1.amazonaws.com/photos/449922382342.jpg
974957408719,Aashi Shenoy,26-12-1988,F,Parth Pingle,"H.No. 367, Kapadia Nagar, Rourkela-085579",+915998019788,https://mock-kyc-bucket.s3.ap-south-1.amazonaws.com/photos/974957408719.jpg
956837893604,Chakradev Sachdev,20-02-2008,M,Girish Raghavan,"883, Uppal Chowk, Udaipur-782821",7703815521,https://mock-kyc-bucket.s3.ap-south-1.amazonaws.com/photos/956837893604.jpg
244115404777,Chanakya Kadakia,01-05-1969,M,Advay Kumer,"87/96, Dey Nagar, Ajmer 016951",+919288957265,https://mock-kyc-bucket.s3.ap-south-1.amazonaws.com/photos/244115404777.jpg
672921106745,Vidhi Vohra,26-08-1962,F,Rachit Misra,"H.No. 178, Banik Marg, Bhopal-937105",07489948243,https://mock-kyc-bucket.s3.ap-south-1.amazonaws.com/photos/672921106745.jpg
883336421422,Hritik Naidu,30-03-1975,M,Logan Aurora,"H.No. 740, Prabhakar Path, Moradabad-707732",01035347515,https://mock-kyc-bucket.s3.ap-south-1.amazonaws.com/photos/883336421422.jpg
571883509200,Nidra Krish,06-07-1983,F,Mohammed Karpe,"98/38, Chatterjee Ganj, Kanpur 017624",+917059915819,https://mock-kyc-bucket.s3.ap-south-1.amazonaws.com/photos/571883509200.jpg
858767205551,Janya Dash,31-03-1964,F,Chakradhar Khanna,"24/673, Gara Chowk, Bhilai-801618",+912261635984,https://mock-kyc-bucket.s3.ap-south-1.amazonaws.com/photos/858767205551.jpg
429290113998,Oliver Subramanian,20-11-1969,M,Ekavir Lall,"472, Sekhon Chowk, Munger 955585",03535595510,https://mock-kyc-bucket.s3.ap-south-1.amazonaws.com/photos/429290113998.jpg
370668785632,Kiaan Rai,10-01-1969,M,Nihal Varma,"H.No. 13, Shah Ganj, Gandhidham-620330",+917059817817,https://mock-kyc-bucket.s3.ap-south-1.amazonaws.com/photos/370668785632.jpg
441442369339,Gunbir Raval,16-03-1971,M,Anirudh Loke,"49/77, Modi Road, Fatehpur 233167",+911617726821,https://mock-kyc-bucket.s3.ap-south-1.amazonaws.com/photos/441442369339.jpg
184477124204,Yasti Prasad,22-04-2002,F,Yug Koshy,"H.No. 68, Gade Circle, Gwalior-278395",+919326742088,https://mock-kyc-bucket.s3.ap-south-1.amazonaws.com/photos/184477124204.jpg
657021829320,Owen Ramesh,03-06-1970,M,Nihal Bahri,"98/293, Aurora Chowk, Pudukkottai-743743",+916349426872,https://mock-kyc-bucket.s3.ap-south-1.amazonaws.com/photos/657021829320.jpg
274720157029,Daksh Loyal,31-03-1994,M,Shaurya Sanghvi,"98/700, Kurian Road, Ozhukarai-355476",+911375566731,https://mock-kyc-bucket.s3.ap-south-1.amazonaws.com/photos/274720157029.jpg
493431439377,Turvi Pau,14-12-2006,F,Yatin Bhatnagar,"45/817, Nori Zila, Shivpuri-774936",04466444046,https://mock-kyc-bucket.s3.ap-south-1.amazonaws.com/photos/493431439377.jpg
178942257649,Ishaan Babu,18-08-1987,M,Jagdish Parekh,"H.No. 540, Saraf Path, Moradabad-285851",+915534697735,https://mock-kyc-bucket.s3.ap-south-1.amazonaws.com/photos/178942257649.jpg
204444172109,Yutika Bhakta,28-07-1975,F,Joshua Oza,"955, Doshi Ganj, Dehradun 875819",08793708484,https://mock-kyc-bucket.s3.ap-south-1.amazonaws.com/photos/204444172109.jpg
814993551867,Prisha Mann,27-10-1989,F,Udant Biswas,"37/055, Bal Circle, Bhagalpur 752589",+919842575765,https://mock-kyc-bucket.s3.ap-south-1.amazonaws.com/photos/814993551867.jpg
816785317244,Quincy Nadkarni,29-02-1984,M,Liam Singh,"697, Dutt, South Dumdum-027572",+910700534802,https://mock-kyc-bucket.s3.ap-south-1.amazonaws.com/photos/816785317244.jpg
208769875630,Garima Lanka,18-05-1984,F,George Dhaliwal,"H.No. 24, Dhillon Ganj, Bettiah-852010",03168255534,https://mock-kyc-bucket.s3.ap-south-1.amazonaws.com/photos/208769875630.jpg
911788455570,Triya Iyer,24-10-1987,F,Manbir Varma,"01/59, D’Alia Zila, Gurgaon 257920",+918650287240,https://mock-kyc-bucket.s3.ap-south-1.amazonaws.com/photos/911788455570.jpg
577510099300,Prisha Boase,03-01-1970,F,Ethan Garg,"44/999, Bassi Ganj, Serampore-382049",0856130658,https://mock-kyc-bucket.s3.ap-south-1.amazonaws.com/photos/577510099300.jpg
332117238765,Ryan Oza,21-10-1964,M,Ronith Choudhury,"71/947, Hegde Chowk, Kanpur 891178",+914384159552,https://mock-kyc-bucket.s3.ap-south-1.amazonaws.com/photos/332117238765.jpg
194685326389,Rachit Sinha,13-02-1988,M,Chatura Sem,"32/423, Kari Ganj, Satna 551971",05630761318,https://mock-kyc-bucket.s3.ap-south-1.amazonaws.com/photos/194685326389.jpg
956466743029,Vrishti Chandran,25-08-1970,F,Vincent Batta,"H.No. 00, Baral Chowk, Satara 887829",01888794919,https://mock-kyc-bucket.s3.ap-south-1.amazonaws.com/photos/956466743029.jpg
229156774532,Hitesh Muni,24-04-1994,M,Nicholas Loyal,"24/505, Bora Zila, Bhiwani-638755",+913253062902,https://mock-kyc-bucket.s3.ap-south-1.amazonaws.com/photos/229156774532.jpg
412276667762,Vyanjana Bobal,14-05-2004,F,Teerth Bassi,"35/71, Pillay Nagar, Malda-281145",8224807521,https://mock-kyc-bucket.s3.ap-south-1.amazonaws.com/photos/412276667762.jpg
356261586767,Michael Naik,06-03-2008,M,Rohan Mand,"68/02, Dar Marg, Naihati 532143",+912696828590,https://mock-kyc-bucket.s3.ap-south-1.amazonaws.com/photos/356261586767.jpg
227169686879,Frederick Singhal,26-02-1975,M,Pranit Varkey,"H.No. 30, Chad Chowk, Muzaffarpur 580073",01205394758,https://mock-kyc-bucket.s3.ap-south-1.amazonaws.com/photos/227169686879.jpg
542168508644,Ranveer Char,20-03-1996,M,Wriddhish Cherian,"441, Goda Road, Raipur-763557",00291024611,https://mock-kyc-bucket.s3.ap-south-1.amazonaws.com/photos/542168508644.jpg
348360824445,Robert Arya,26-02-1988,M,Samesh Narain,"861, Menon Chowk, Hospet-198235",8663923058,https://mock-kyc-bucket.s3.ap-south-1.amazonaws.com/photos/348360824445.jpg
883242464868,Vasana Dora,17-11-1999,F,Joshua Peri,"206, Mitra Street, Miryalaguda 394551",04829281365,https://mock-kyc-bucket.s3.ap-south-1.amazonaws.com/photos/883242464868.jpg
245490208634,Arunima Dua,21-02-1970,F,Nathan Golla,"88/851, Krishnamurthy Zila, South Dumdum-452339",+918242029911,https://mock-kyc-bucket.s3.ap-south-1.amazonaws.com/photos/245490208634.jpg
674595437787,Triveni Kale,06-10-1983,F,Isaiah Dugal,"74/22, Venkatesh Circle, Bhavnagar 616781",04301050948,https://mock-kyc-bucket.s3.ap-south-1.amazonaws.com/photos/674595437787.jpg
218836986791,Yashasvi Prakash,11-10-1987,F,Victor Dalal,"H.No. 07, Varma Nagar, Solapur-854969",+914837446286,https://mock-kyc-bucket.s3.ap-south-1.amazonaws.com/photos/218836986791.jpg
969146309949,Dayita Johal,25-06-2007,F,Caleb Saha,"H.No. 50, Majumdar Path, Varanasi 613792",08452568151,https://mock-kyc-bucket.s3.ap-south-1.amazonaws.com/photos/969146309949.jpg
729135894191,Triya Bassi,14-07-1999,F,Zehaan Mane,"85/124, Shankar Chowk, Hapur-163783",+910224870634,https://mock-kyc-bucket.s3.ap-south-1.amazonaws.com/photos/729135894191.jpg
806575987678,Devika Bhatia,08-05-1983,F,Ansh Kohli,"H.No. 471, Thaker Marg, Shimla-120242",00214795037,https://mock-kyc-bucket.s3.ap-south-1.amazonaws.com/photos/806575987678.jpg
829193596350,Tanveer Bajaj,14-10-2004,M,Vedant Gala,"85/398, Majumdar Path, Kolkata 329307",+919776690233,https://mock-kyc-bucket.s3.ap-south-1.amazonaws.com/photos/829193596350.jpg
931483096537,Ati Vala,15-01-1973,F,Samarth Cheema,"85/356, Kata Path, Bhiwandi-259698",9960023661,https://mock-kyc-bucket.s3.ap-south-1.amazonaws.com/photos/931483096537.jpg
268285989074,Prisha Banik,02-06-1967,F,Theodore Sahni,"78/68, Bajwa Marg, Chandrapur-330975",5563804769,https://mock-kyc-bucket.s3.ap-south-1.amazonaws.com/photos/268285989074.jpg
483084748651,Chameli Prasad,13-04-1973,F,Ayushman Vaidya,"H.No. 781, Acharya Chowk, Moradabad 540233",7421174947,https://mock-kyc-bucket.s3.ap-south-1.amazonaws.com/photos/483084748651.jpg
320586372509,Karan Nadig,04-03-1998,M,Aditya Sachdev,"76/725, Devan Road, Tadipatri-522622",+915756856294,https://mock-kyc-bucket.s3.ap-south-1.amazonaws.com/photos/320586372509.jpg
110344406313,Unnati Mishra,01-02-2001,F,Yug Kamdar,"H.No. 21, Yohannan Marg, Guntur 588612",5020729225,https://mock-kyc-bucket.s3.ap-south-1.amazonaws.com/photos/110344406313.jpg
458459275023,Neel Tella,06-01-1988,M,Nathan Vaidya,"H.No. 009, Hayre Path, Jhansi 165284",1835585508,https://mock-kyc-bucket.s3.ap-south-1.amazonaws.com/photos/458459275023.jpg
577249458181,Gayathri Bhasin,06-09-1998,F,Amol Peri,"H.No. 609, Parikh Road, Satara 777102",3034671345,https://mock-kyc-bucket.s3.ap-south-1.amazonaws.com/photos/577249458181.jpg
953753845721,Abeer Issac,04-06-1999,M,Mitesh Batta,"H.No. 69, Bhardwaj Marg, Gandhidham-271290",05913729918,https://mock-kyc-bucket.s3.ap-south-1.amazonaws.com/photos/953753845721.jpg
248545485206,Faraj Bandi,07-10-1992,M,Girik Srinivasan,"04, Lanka Marg, Allahabad 235217",1796377884,https://mock-kyc-bucket.s3.ap-south-1.amazonaws.com/photos/248545485206.jpg
425569575480,Anthony Ratta,12-04-1994,M,Chanakya Goel,"H.No. 96, Menon Road, Dehri 417862",7540297425,https://mock-kyc-bucket.s3.ap-south-1.amazonaws.com/photos/425569575480.jpg
943472153189,Pranit Chaudry,13-07-1970,M,Raghav Lala,"H.No. 371, Biswas Chowk, Jalgaon 694953",+917497617430,https://mock-kyc-bucket.s3.ap-south-1.amazonaws.com/photos/943472153189.jpg
452211541266,Nirja Oza,04-10-1987,F,Reyansh Chowdhury,"H.No. 053, Nigam Circle, Karawal Nagar-702435",+913099837668,https://mock-kyc-bucket.s3.ap-south-1.amazonaws.com/photos/452211541266.jpg
486576874248,Abdul Bath,20-06-1988,M,Jackson Bahri,"41, Amble, Karnal 219711",+914560009772,https://mock-kyc-bucket.s3.ap-south-1.amazonaws.com/photos/486576874248.jpg
902245568751,Saanvi Banerjee,13-08-1982,F,Peter Maharaj,"H.No. 44, Sarma Chowk, Jalgaon-094935",7097187196,https://mock-kyc-bucket.s3.ap-south-1.amazonaws.com/photos/902245568751.jpg
238538742648,Devika Balan,27-05-1985,F,Dhruv Mitra,"30, Bawa Zila, Tezpur 621813",6257883272,https://mock-kyc-bucket.s3.ap-south-1.amazonaws.com/photos/238538742648.jpg
897146149239,Jairaj Parsa,08-06-1986,M,Zehaan D’Alia,"64, Shere Ganj, Sasaram 355995",04133175675,https://mock-kyc-bucket.s3.ap-south-1.amazonaws.com/photos/897146149239.jpg
509824033544,Mekhala Srivastava,04-01-1969,F,Tarak Ben,"H.No. 271, Vala Marg, Amritsar-259412",+913367950349,https://mock-kyc-bucket.s3.ap-south-1.amazonaws.com/photos/509824033544.jpg
456470141445,Eshana Sharaf,06-12-1999,F,Neel Doctor,"65/33, Bakshi Road, Uluberia-536838",05030123379,https://mock-kyc-bucket.s3.ap-south-1.amazonaws.com/photos/456470141445.jpg
751627895641,Nitesh Chokshi,30-08-2000,M,Timothy Varughese,"H.No. 679, Kant Street, Pudukkottai 318151",+919707853228,https://mock-kyc-bucket.s3.ap-south-1.amazonaws.com/photos/751627895641.jpg
312498848898,Liam Dua,21-10-1990,M,Zaid Mistry,"39/548, Murty, Raipur-395557",+911339095234,https://mock-kyc-bucket.s3.ap-south-1.amazonaws.com/photos/312498848898.jpg
886079563301,Devansh Kaul,23-02-1979,M,Sathvik Raja,"758, Ghose Chowk, Danapur-675180",+916494139191,https://mock-kyc-bucket.s3.ap-south-1.amazonaws.com/photos/886079563301.jpg
469987438744,Abhiram Mangat,07-09-1989,M,Lucky Gour,"256, Kohli Nagar, Mangalore-257385",04636234087,https://mock-kyc-bucket.s3.ap-south-1.amazonaws.com/photos/469987438744.jpg
870979974381,Megha Sha,22-07-2000,F,Nicholas Madan,"66, Venkataraman Path, Singrauli 706480",4175540336,https://mock-kyc-bucket.s3.ap-south-1.amazonaws.com/photos/870979974381.jpg
578475058431,Jhalak Palla,30-10-1984,F,Gagan Bobal,"77, Bandi Marg, Kadapa 095680",6135879632,https://mock-kyc-bucket.s3.ap-south-1.amazonaws.com/photos/578475058431.jpg
193368428582,Siya Nagar,24-12-1989,F,Wyatt Krish,"H.No. 293, Chatterjee Nagar, Gandhinagar-571904",6716899313,https://mock-kyc-bucket.s3.ap-south-1.amazonaws.com/photos/193368428582.jpg
532316305804,Hardik Krish,26-06-1982,M,Girish Thaman,"H.No. 503, Srivastava Street, Bhilai 844434",08225108473,https://mock-kyc-bucket.s3.ap-south-1.amazonaws.com/photos/532316305804.jpg
129861101283,Bhavika Oak,27-09-1999,F,Warinder Bala,"035, Khurana Road, Hubli–Dharwad 580819",+917694402734,https://mock-kyc-bucket.s3.ap-south-1.amazonaws.com/photos/129861101283.jpg
763475596039,Ladli Kale,16-12-1974,F,Warjas Hayre,"58, Pall Street, Bhatpara-263224",0189487099,https://mock-kyc-bucket.s3.ap-south-1.amazonaws.com/photos/763475596039.jpg
831456361719,Ishanvi Khare,05-11-1970,F,Kabir Balakrishnan,"53/597, Saha Marg, Raiganj-410459",09402552369,https://mock-kyc-bucket.s3.ap-south-1.amazonaws.com/photos/831456361719.jpg
213157014210,Robert Bhardwaj,10-03-1967,M,Bakhshi Khalsa,"067, Shanker Nagar, Agartala-031359",2193121615,https://mock-kyc-bucket.s3.ap-south-1.amazonaws.com/photos/213157014210.jpg
909781178504,Tanvi Sawhney,23-10-1969,F,Nakul Gulati,"98/540, Choudhury Circle, Silchar 372796",0865141940,https://mock-kyc-bucket.s3.ap-south-1.amazonaws.com/photos/909781178504.jpg
713059708372,Kashish Bhasin,17-03-1963,F,Owen Dada,"47/988, Oza, Parbhani-592132",+914379142094,https://mock-kyc-bucket.s3.ap-south-1.amazonaws.com/photos/713059708372.jpg
559523905661,Kashish Mody,08-12-1996,F,Rishi Gupta,"32/683, Radhakrishnan, Visakhapatnam-724521",06558936114,https://mock-kyc-bucket.s3.ap-south-1.amazonaws.com/photos/559523905661.jpg
933135648223,Udant Nadig,13-03-2007,M,Max Subramaniam,"802, Gara Chowk, Darbhanga-692597",+913774393193,https://mock-kyc-bucket.s3.ap-south-1.amazonaws.com/photos/933135648223.jpg
613265075427,Amruta Sodhi,03-10-1972,F,Manthan Bajwa,"93/680, Gour Street, Guna 047013",5810386824,https://mock-kyc-bucket.s3.ap-south-1.amazonaws.com/photos/613265075427.jpg
352496211078,Fiyaz Dasgupta,02-11-1962,M,Faraj Parsa,"08/943, Kalita Nagar, Chennai-201845",0105041100,https://mock-kyc-bucket.s3.ap-south-1.amazonaws.com/photos/352496211078.jpg
394020925689,Falan Viswanathan,04-09-1970,M,Rushil Swamy,"53, Goel Marg, Jaunpur-728741",9922773475,https://mock-kyc-bucket.s3.ap-south-1.amazonaws.com/photos/394020925689.jpg
774934408766,Brijesh Bhatia,15-02-1996,M,Kabir Thakur,"24/457, Raju Circle, Tumkur 612052",03379832923,https://mock-kyc-bucket.s3.ap-south-1.amazonaws.com/photos/774934408766.jpg
900471799874,Aarush Balay,23-06-1973,M,Tristan Bal,"63/479, Suresh Marg, Tiruchirappalli 281732",4211983183,https://mock-kyc-bucket.s3.ap-south-1.amazonaws.com/photos/900471799874.jpg
113790479322,Nidra Varma,24-02-2005,F,Ronith Dara,"48, Brar Marg, Motihari-467480",4625088853,https://mock-kyc-bucket.s3.ap-south-1.amazonaws.com/photos/113790479322.jpg
112632562259,Chaman Panchal,08-07-1969,F,Ethan Subramaniam,"H.No. 000, Saxena Street, Ajmer 193531",+914728588598,https://mock-kyc-bucket.s3.ap-south-1.amazonaws.com/photos/112632562259.jpg
863682328519,Faraj Butala,13-06-1997,M,Kalpit Upadhyay,"H.No. 34, Kuruvilla Road, Asansol-780398",3446040203,https://mock-kyc-bucket.s3.ap-south-1.amazonaws.com/photos/863682328519.jpg
292350612312,Harinakshi Mandal,31-08-1980,F,Jagat Kakar,"01/938, Krishnan Ganj, Serampore 311621",+918748616078,https://mock-kyc-bucket.s3.ap-south-1.amazonaws.com/photos/292350612312.jpg
558526695768,Kala Chaudhuri,05-06-1977,F,Falan Aurora,"98/91, Parikh Nagar, Jamalpur 230062",01174961081,https://mock-kyc-bucket.s3.ap-south-1.amazonaws.com/photos/558526695768.jpg
856933731543,Timothy Dasgupta,18-01-1968,M,Aayush Joshi,"H.No. 82, Lalla Marg, Chandrapur-025027",0440732897,https://mock-kyc-bucket.s3.ap-south-1.amazonaws.com/photos/856933731543.jpg
923566185130,Ayush Dutt,06-01-1993,M,Teerth Konda,"24/89, Tandon Path, Singrauli 274662",8796250426,https://mock-kyc-bucket.s3.ap-south-1.amazonaws.com/photos/923566185130.jpg
404734319634,Jeremiah Krish,21-01-1992,M,Aadi Lalla,"937, Dhaliwal Marg, Bhind 876523",08389547787,https://mock-kyc-bucket.s3.ap-south-1.amazonaws.com/photos/404734319634.jpg
105573102323,Hredhaan Mammen,22-01-1999,M,Ekalinga Borde,"718, Kara Ganj, Bhiwandi-902715",04097024163,https://mock-kyc-bucket.s3.ap-south-1.amazonaws.com/photos/105573102323.jpg
195938315882,Nidra Dhingra,28-07-1998,F,Guneet Naik,"H.No. 151, Sampath Marg, Nellore 652581",04341768515,https://mock-kyc-bucket.s3.ap-south-1.amazonaws.com/photos/195938315882.jpg
564041197492,Nirja Agarwal,09-12-1998,F,Aarnav Ramachandran,"74/58, Kothari, North Dumdum 972640",+911126129605,https://mock-kyc-bucket.s3.ap-south-1.amazonaws.com/photos/564041197492.jpg
587659252537,Arjun Dhaliwal,21-10-1992,M,Gabriel Sahota,"92, Srinivasan Nagar, Bihar Sharif 262144",05301601576,https://mock-kyc-bucket.s3.ap-south-1.amazonaws.com/photos/587659252537.jpg
